card_id,name,cost,power,counter,color,image_url,card_text,rarity,card_type,life,product_id,group_name
OP11-054,Nami (Japanese Version 3rd Anniversary Set),5,6000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/680492_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [On Play] If your Leader is multicolored, draw 3 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",SR,Character,0,680492,One Piece Promotion Cards
OP11-055,Bartolomeo,6,7000,2000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/634480_200w.jpg,,UC,Character,0,634480,A Fist of Divine Speed Release Event Cards
OP11-056,Brook,3,4000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/632424_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [On Play] Place up to 1 Character with a base cost of 1 at the bottom of the owner's deck.",R,Character,0,632424,A Fist of Divine Speed
OP11-057,Pedro,1,1000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/634481_200w.jpg,"If you have 4 or less cards in your hand, this Character gains [Blocker]. (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",C,Character,0,634481,A Fist of Divine Speed Release Event Cards
OP11-058,Monkey.D.Luffy (058),5,7000,1000,Blue,https://tcgplayer-cdn.tcgplayer.com/product/634482_200w.jpg,"If you have 5 or more cards in your hand, this Character cannot attack. [Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",UC,Character,0,634482,A Fist of Divine Speed Release Event Cards
OP11-059,Gum-Gum King Cobra,1,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/634483_200w.jpg,"[Counter] Up to 1 of your Leader or Character cards gains +2000 power during this battle. Then, if you have 4 or less cards in your hand, that card gains an additional +2000 power during this battle. [Trigger] Return up to 1 Character with a cost of 2 or less to the owner's hand.",C,Event,0,634483,A Fist of Divine Speed Release Event Cards
OP11-060,Let's Crash This Wedding!!! (Premium Card Collection -Best Selection Vol. 5-),1,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/657830_200w.jpg,"[Main] If your Leader is multicolored, look at 5 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type card other than [Let's Crash This Wedding!!!] and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Trigger] Activate this card's [Main] effect.",R,Event,0,657830,One Piece Promotion Cards
OP11-061,Gum-Gum Jet Culverin,3,0,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/634484_200w.jpg,[Main] Place up to 1 of your opponent's Characters with a base cost of 4 or less at the bottom of the owner's deck. [Trigger] Place up to 1 Character with a cost of 1 or less at the bottom of the owner's deck.,UC,Event,0,634484,A Fist of Divine Speed Release Event Cards
OP11-062,Charlotte Katakuri (062) (Alternate Art),0,5000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/632431_200w.jpg,"[When Attacking]/[On Your Opponent's Attack] [Once Per Turn] DON!! 1: Look at 1 card from the top of your opponent's deck. Then, this Leader gains +1000 power during this battle.",L,Leader,5,632431,A Fist of Divine Speed
OP11-063,Little Sadi,2,2000,2000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634485_200w.jpg,"[On Play] DON!! 1 (You may return the specified number of DON!! cards from your field to your DON!! deck.) : If your Leader has the ""Impel Down"" type, rest up to 1 of your opponent's Characters with a cost of 3 or less.",C,Character,0,634485,A Fist of Divine Speed Release Event Cards
OP11-064,Saldeath,6,8000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634486_200w.jpg,,C,Character,0,634486,A Fist of Divine Speed Release Event Cards
OP11-065,Charlotte Anana,1,1000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634487_200w.jpg,"If you have a purple ""Big Mom Pirates"" type Character other than [Charlotte Anana], this Character gains [Blocker]. (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",UC,Character,0,634487,A Fist of Divine Speed Release Event Cards
OP11-066,Charlotte Oven,4,5000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/632435_200w.jpg,"[Activate: Main] You may rest this Character: Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, K.O. up to 1 of your opponent's Characters with a base cost of 3 or less. Then, add up to 1 DON!! card from your DON!! deck and rest it.",R,Character,0,632435,A Fist of Divine Speed
OP11-067,Charlotte Katakuri (Japanese Version 3rd Anniversary Set),8,8000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/680494_200w.jpg,"[Blocker] [End of Your Turn] Set up to 2 of your ""Big Mom Pirates"" type Characters with a cost of 3 or more as active. Then, add up to 1 DON!! card from your DON!! deck and rest it.",SR,Character,0,680494,One Piece Promotion Cards
OP11-068,Charlotte Daifuku (Judge Pack Vol. 7),6,7000,2000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/668201_200w.jpg,,UC,Character,0,668201,One Piece Promotion Cards
OP11-069,Charlotte Brulee,3,4000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/632439_200w.jpg,"[On Play] You may add 1 card from the top of your Life cards to your hand: If your Leader has the ""Big Mom Pirates"" type, add up to 1 DON!! card from your DON!! deck and set it as active.",R,Character,0,632439,A Fist of Divine Speed
OP11-070,Charlotte Pudding (Alternate Art),1,0,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/632441_200w.jpg,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Big Mom Pirates"" type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Activate: Main] DON!! 1, You may rest this Character: Look at 1 card from the top of your opponent's deck.",SR,Character,0,632441,A Fist of Divine Speed
OP11-071,Charlotte Perospero,5,7000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/632442_200w.jpg,"[Activate: Main] [Once Per Turn] You may trash 1 card from your hand: Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, draw 1 card and add up to 1 DON!! card from your DON!! deck and set it as active.",R,Character,0,632442,A Fist of Divine Speed
OP11-072,Charlotte Mont-d'or,3,4000,2000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634489_200w.jpg,"[Activate: Main] [Once Per Turn] DON!! 1, You may rest this Character: Your opponent places 2 cards from their trash at the bottom of their deck in any order. Then, add 1 card from the top of your Life cards to your hand.",UC,Character,0,634489,A Fist of Divine Speed Release Event Cards
OP11-073,Charlotte Linlin (Premium Card Collection -6 assort vol.1-),10,12000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/649707_200w.jpg,"If your Leader has the ""Big Mom Pirates"" type, this Character gains [Rush]. [On Your Opponent's Attack] [Once Per Turn] DON!! 5: Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, up to 1 of your Leader gains +2000 power during this turn.",R,Character,0,649707,One Piece Promotion Cards
OP11-074,Streusen,3,3000,2000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634490_200w.jpg,"[Activate: Main] [Once Per Turn] DON!! 1, You may rest this Character: Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, rest up to 1 of your opponent's Characters with a cost of 4 or less.",C,Character,0,634490,A Fist of Divine Speed Release Event Cards
OP11-075,Jaguar.D.Saul,6,6000,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634491_200w.jpg,"[On Play] If your Leader is [Nico Robin] and you have 7 or more DON!! cards on your field, draw 2 cards. [Trigger] Activate this card's [On Play] effect.",C,Character,0,634491,A Fist of Divine Speed Release Event Cards
OP11-076,Hannyabal,5,5000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634492_200w.jpg,"[Blocker] [On Play] If your Leader has the ""Impel Down"" type, play up to 1 ""Impel Down"" type Character card with a cost of 3 or less from your hand.",C,Character,0,634492,A Fist of Divine Speed Release Event Cards
OP11-077,Randolph,1,2000,1000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634493_200w.jpg,"[Your Turn] [Once Per Turn] When a DON!! card on your field is returned to your DON!! deck, up to 1 of your ""Big Mom Pirates"" type Characters gains +2 cost until the end of your opponent's next turn.",C,Character,0,634493,A Fist of Divine Speed Release Event Cards
OP11-078,Decuplets,5,6000,2000,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634494_200w.jpg,,UC,Character,0,634494,A Fist of Divine Speed Release Event Cards
OP11-079,When Two Men Are Fighting the Last Thing I Need Is Some Half-Hearted Assistance!!!!,1,0,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634495_200w.jpg,"[Counter] Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, up to 1 of your Leader or Character cards gains +5000 power during this battle. [Trigger] Draw 1 card.",UC,Event,0,634495,A Fist of Divine Speed Release Event Cards
OP11-080,Gear Two (Alternate Art),1,0,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/632453_200w.jpg,"[Main] You may rest 2 of your DON!! cards: If your Leader's colors include blue, add up to 1 DON!! card from your DON!! deck and rest it. [Counter] Up to 1 of your Leader gains +3000 power during this battle.",R,Event,0,632453,A Fist of Divine Speed
OP11-081,Cognac Mama-Mash,6,0,0,Purple,https://tcgplayer-cdn.tcgplayer.com/product/634496_200w.jpg,"[Main] Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, K.O. up to 1 of your opponent's Characters with a base cost of 8 or less. [Trigger] Add up to 1 DON!! card from your DON!! deck and set it as active.",C,Event,0,634496,A Fist of Divine Speed Release Event Cards
OP11-082,Aramaki,1,2000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/632455_200w.jpg,"[Activate: Main] You may trash this Character: If your Leader has the ""Navy"" type, up to 1 of your ""Navy"" type Characters can also attack active Characters during this turn. Then, trash 2 cards from the top of your deck.",R,Character,0,632455,A Fist of Divine Speed
OP11-083,Caribou,1,2000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/632456_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [On Play] Trash 2 cards from your hand.",R,Character,0,632456,A Fist of Divine Speed
OP11-084,Kuzan (Alternate Art),4,5000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/632458_200w.jpg,"[On Play] Trash 3 cards from the top of your deck. [When Attacking] Up to 1 of your ""Navy"" type Leader or Character cards can also attack active Characters during this turn.",R,Character,0,632458,A Fist of Divine Speed
OP11-085,Kurozumi Orochi,3,4000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/634497_200w.jpg,"[On Play] Add up to 1 ""SMILE"" type card with a cost of 5 or less from your trash to your hand.",C,Character,0,634497,A Fist of Divine Speed Release Event Cards
OP11-086,Coribou,3,5000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/634498_200w.jpg,[On Play] Trash 1 card from your hand. [Activate: Main] You may trash this Character: Play up to 1 [Caribou] with a cost of 4 or less from your trash.,C,Character,0,634498,A Fist of Divine Speed Release Event Cards
OP11-087,Miss Sarahebi,5,6000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/634499_200w.jpg,,UC,Character,0,634499,A Fist of Divine Speed Release Event Cards
OP11-088,Shu,4,5000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/634500_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [Once Per Turn] This effect can be activated when your opponent's Character attacks. If that Character has the (Slash) attribute, this Character gains +5000 power during this battle.",C,Character,0,634500,A Fist of Divine Speed Release Event Cards
OP11-089,Black Maria (Judge Pack Vol. 7),5,7000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/668202_200w.jpg,,C,Character,0,668202,One Piece Promotion Cards
OP11-090,Briscola,2,2000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/634502_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",C,Character,0,634502,A Fist of Divine Speed Release Event Cards
OP11-091,Berry Good,4,5000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/634503_200w.jpg,[On Play] Your opponent places 3 Events from their trash at the bottom of their deck in any order.,UC,Character,0,634503,A Fist of Divine Speed Release Event Cards
OP11-092,Helmeppo (Alternate Art),6,7000,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/632467_200w.jpg,"[On Play] You may trash 1 card from your hand: Draw 1 card and play up to 1 ""SWORD"" type Character card with a cost of 8 or less other than [Helmeppo] from your trash. Then, place the 1 Character played by this effect at the bottom of the owner's deck at the end of this turn.",SR,Character,0,632467,A Fist of Divine Speed
OP11-093,Bogard,6,7000,2000,Black,https://tcgplayer-cdn.tcgplayer.com/product/634504_200w.jpg,,UC,Character,0,634504,A Fist of Divine Speed Release Event Cards
OP11-094,Morgan,6,8000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/634505_200w.jpg,,C,Character,0,634505,A Fist of Divine Speed Release Event Cards
OP11-095,Monkey.D.Garp (Alternate Art),8,8000,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/632471_200w.jpg,"[On Play] You may place 3 ""Navy"" type cards from your trash at the bottom of your deck in any order: Give up to 1 rested DON!! card to 1 of your Leader. Then, if there is a Character with a cost of 9 or more, K.O. up to 1 of your opponent's Characters with a cost of 7 or less.",SR,Character,0,632471,A Fist of Divine Speed
OP11-096,Ripper,1,1000,1000,Black,https://tcgplayer-cdn.tcgplayer.com/product/634506_200w.jpg,"If you have a black ""Navy"" type Character other than [Ripper], this Character gains [Blocker]. (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)",UC,Character,0,634506,A Fist of Divine Speed Release Event Cards
OP11-097,After All These Years I'm Losing My Edge!!!,1,0,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/634507_200w.jpg,"[Counter] Up to 1 of your Leader or Character cards gains +1000 power during this battle. Then, if you have 10 or more cards in your trash, add up to 1 black Character card with a cost of 3 or less from your trash to your hand.",UC,Event,0,634507,A Fist of Divine Speed Release Event Cards
OP11-098,Blue Hole,3,0,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/634508_200w.jpg,[Main] You may trash 3 cards from the top of your deck: K.O. up to 1 of your opponent's Characters with a cost of 2 or less. [Trigger] Up to 1 of your Leader or Character cards gains +1000 power during this turn.,C,Event,0,634508,A Fist of Divine Speed Release Event Cards
OP11-099,I'm Gonna Be a Navy Officer!!!,1,0,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/632475_200w.jpg,"[Main] Look at 3 cards from the top of your deck; reveal up to 1 ""Navy"" type card other than [I'm Gonna Be a Navy Officer!!!] and add it to your hand. Then, trash the rest. [Trigger] Activate this card's [Main] effect.",R,Event,0,632475,A Fist of Divine Speed
OP11-100,Otohime,1,0,2000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634509_200w.jpg,"[On Play] If your Leader is [Shirahoshi], you may turn 1 card from the top of your Life cards face-down: Draw 1 card.",C,Character,0,634509,A Fist of Divine Speed Release Event Cards
OP11-101,"Capone""Gang""Bege (101) (Alternate Art)",2,1000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/632478_200w.jpg,"[Blocker] [Once Per Turn] If your ""Supernovas"" type Character other than [Capone""Gang""Bege] would be removed from the field by your opponent's effect, you may add it to the top of your Life cards face-down instead.",SR,Character,0,632478,A Fist of Divine Speed
OP11-102,Camie,1,1000,2000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634510_200w.jpg,"[Your Turn] [Once Per Turn] This effect can be activated when your opponent activates an Event or [Trigger]. If your opponent has 2 or more Life cards, trash 1 card from the top of each of your and your opponent's Life cards.",UC,Character,0,634510,A Fist of Divine Speed Release Event Cards
OP11-103,Long-Jaw Neptunian,5,7000,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634511_200w.jpg,"[Activate: Main] If your Leader is [Shirahoshi], you may rest this Character and turn 1 card from the top of your Life cards face-down: K.O. up to 1 of your opponent's Characters with a cost of 3 or less.",C,Character,0,634511,A Fist of Divine Speed Release Event Cards
OP11-104,Shirley,3,4000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/632481_200w.jpg,"[Blocker] [On Play] You may turn 1 card from the top of your Life cards face-down: Look at 3 cards from the top of your deck; reveal up to 1 ""Fish-Man Island"" type card and add it to your hand. Then, place the rest at the top or bottom of the deck in any order.",R,Character,0,632481,A Fist of Divine Speed
OP11-105,Charlotte Chiffon,5,6000,2000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634512_200w.jpg,,UC,Character,0,634512,A Fist of Divine Speed Release Event Cards
OP11-106,Zeus (Official Playmat -Bandai Card Games Fest 24-25 Edition-),2,2000,2000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/641163_200w.jpg,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,R,Character,0,641163,One Piece Promotion Cards
OP11-107,Topknot Neptunian,5,6000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634513_200w.jpg,"[Blocker] [Activate: Main] [Once Per Turn] If your Leader is [Shirahoshi], you may turn 1 card from the top of your Life cards face-down: Set this Character as active at the end of this turn.",C,Character,0,634513,A Fist of Divine Speed Release Event Cards
OP11-108,Neptune,5,7000,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/632486_200w.jpg,"[On Play] If your Leader is [Shirahoshi], you may turn 1 card from the top of your Life cards face-down: Draw 2 cards and trash 1 card from your hand.",R,Character,0,632486,A Fist of Divine Speed
OP11-109,Pappag,1,0,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634514_200w.jpg,"[On Play] If you have [Camie], draw 2 cards and trash 2 cards from your hand.",C,Character,0,634514,A Fist of Divine Speed Release Event Cards
OP11-110,Fukaboshi,3,5000,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634515_200w.jpg,"If this Character would be K.O.'d, you may rest 1 of your [Fish-Man Island] or your [Shirahoshi] Leader instead. [On Play] You may add 1 card from the top or bottom of your Life cards to your hand: K.O. up to 1 of your opponent's Characters with a cost of 1 or less.",C,Character,0,634515,A Fist of Divine Speed Release Event Cards
OP11-111,Mamboshi,6,7000,2000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634516_200w.jpg,,UC,Character,0,634516,A Fist of Divine Speed Release Event Cards
OP11-112,Megalo (Judge Pack Vol. 7),3,2000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/668203_200w.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.) [Opponent's Turn] If your Leader is [Shirahoshi], this Character gains +4000 power.",UC,Character,0,668203,One Piece Promotion Cards
OP11-113,Ryuboshi,5,7000,1000,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634519_200w.jpg,,C,Character,0,634519,A Fist of Divine Speed Release Event Cards
OP11-114,Gum-Gum Fire-Fist Pistol Red Hawk (Alternate Art),1,0,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/632493_200w.jpg,"[Main] You may rest 3 of your DON!! cards: If you and your opponent have a total of 5 or more Life cards, K.O. up to 1 of your opponent's Characters with a base cost of 5 or less. [Counter] Up to 1 of your Leader gains +3000 power during this battle.",R,Event,0,632493,A Fist of Divine Speed
OP11-115,You're Just Not My Type!,1,0,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634520_200w.jpg,"[Counter] If your Leader is [Shirahoshi], up to 1 of your Leader or Character cards gains +4000 power during this battle. [Trigger] K.O. up to 1 of your opponent's Characters with a cost of 2 or less.",UC,Event,0,634520,A Fist of Divine Speed Release Event Cards
OP11-116,Merman Combat Ultramarine,6,0,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634521_200w.jpg,[Main] Add up to 1 Character with a cost of 6 or less to the top or bottom of the owner's Life cards face-up. [Trigger] Add up to 1 of your opponent's Characters with a cost of 4 or less to the top or bottom of the owner's Life cards face-up.,C,Event,0,634521,A Fist of Divine Speed Release Event Cards
OP11-117,Fish-Man Island,2,0,0,Yellow,https://tcgplayer-cdn.tcgplayer.com/product/634522_200w.jpg,"[Activate: Main] [Once Per Turn] If your Leader is [Shirahoshi], you may turn 1 card from the top of your Life cards face-up: Up to 1 of your ""Neptunian"", ""Fish-Man"", or ""Merfolk"" type Characters gains +1000 power during this turn.",C,Stage,0,634522,A Fist of Divine Speed Release Event Cards
OP11-118,Monkey.D.Luffy (118) (Manga),8,8000,0,Blue,https://tcgplayer-cdn.tcgplayer.com/product/632499_200w.jpg,"[Rush] [When Attacking] You may trash 1 card from your hand: Return up to 1 Character with a cost of 4 or less to the owner's hand. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",SEC,Character,0,632499,A Fist of Divine Speed
OP11-119,Koby (Treasure Cup August 2025),8,9000,0,Black,https://tcgplayer-cdn.tcgplayer.com/product/646747_200w.jpg,[On Play] Up to 1 of your Characters can also attack active Characters during this turn. [When Attacking] You may place 2 cards from your trash at the bottom of your deck in any order: Up to 1 of your Leader or Character cards gains +1000 power until the end of your opponent's next turn.,SEC,Character,0,646747,One Piece Promotion Cards
OP12-001,Silvers Rayleigh (Alternate Art),0,5000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/643724_200w.jpg,"Under the rules of this game, you cannot include cards with a cost of 5 or more in your deck. [Activate: Main] [Once Per Turn] You may reveal 2 Events from your hand: Up to 1 of your Characters with 4000 base power or less gains +2000 power during this turn.",L,Leader,5,643724,Legacy of the Master
OP12-002,Edward.Newgate,5,6000,2000,Red,https://tcgplayer-cdn.tcgplayer.com/product/649296_200w.jpg,,UC,Character,0,649296,Legacy of the Master Release Event Cards
OP12-003,Crocus,2,3000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/649297_200w.jpg,[On K.O.] You may reveal 2 Events from your hand: Play up to 1 red Character card with 3000 power or less from your hand.,UC,Character,0,649297,Legacy of the Master Release Event Cards
OP12-004,Kouzuki Oden,2,3000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/649298_200w.jpg,[Activate: Main] [Once Per Turn] You may reveal 2 Events from your hand: This Character gains +2000 power during this turn.,UC,Character,0,649298,Legacy of the Master Release Event Cards
OP12-005,Shiki,8,10000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/649294_200w.jpg,,C,Character,0,649294,Legacy of the Master Release Event Cards
OP12-006,Shakuyaku (Premium Card Collection -Best Selection Vol. 5-),1,2000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/657829_200w.jpg,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Monkey.D.Luffy] or 1 red Event and add it to your hand. Then, place the rest at the bottom of your deck in any order.",R,Character,0,657829,One Piece Promotion Cards
OP12-007,Shanks (007),2,2000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/649293_200w.jpg,"[On Play] Up to 1 of your Characters with a type including ""Roger Pirates"" other than [Shanks] gains [Rush] during this turn. (This card can attack on the turn in which it is played.)",C,Character,0,649293,Legacy of the Master Release Event Cards
OP12-008,Shanks (008) (Alternate Art),4,6000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/643733_200w.jpg,[Blocker] [On Your Opponent's Attack] [Once Per Turn] You may trash 1 card from your hand: Give up to 1 of your opponent's Leader or Character cards 2000 power during this turn.,R,Character,0,643733,Legacy of the Master
OP12-009,Jinbe,3,4000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/643734_200w.jpg,"[On Play] You may reveal 2 Events from your hand: This Character gains [Rush] during this turn. Then, this Character gains +1000 power until the end of your opponent's next End Phase.",R,Character,0,643734,Legacy of the Master
OP12-010,Douglas Bullet,6,7000,2000,Red,https://tcgplayer-cdn.tcgplayer.com/product/649299_200w.jpg,,UC,Character,0,649299,Legacy of the Master Release Event Cards
OP12-011,Duval,5,7000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/649292_200w.jpg,,C,Character,0,649292,Legacy of the Master Release Event Cards
OP12-012,Buggy (012),2,2000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/649291_200w.jpg,"[On Play] Up to 1 of your Characters with a type including ""Roger Pirates"" other than [Buggy] gains [Blocker] until the end of your opponent's next End Phase.",C,Character,0,649291,Legacy of the Master Release Event Cards
OP12-013,Hatchan,1,2000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/649290_200w.jpg,[Activate: Main] You may rest this Character and reveal 2 Events from your hand: Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.,C,Character,0,649290,Legacy of the Master Release Event Cards
OP12-014,Boa Hancock (Alternate Art),2,3000,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/643740_200w.jpg,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Monkey.D.Luffy] or red Event and add it to your hand. Then, place the rest at the bottom of your deck in any order. [Activate: Main] You may trash this Character: Give up to 2 rested DON!! cards to your Leader or 1 of your Characters.",SR,Character,0,643740,Legacy of the Master
OP12-015,Monkey.D.Luffy (Treasure Cup 2025),4,4000,1000,Red,https://tcgplayer-cdn.tcgplayer.com/product/657117_200w.jpg,"If you have a total of 2 or more given DON!! cards, this Character gains +2000 power. [On Play] You may reveal 2 Events from your hand: Play up to 1 red Character card with 3000 power or less from your hand. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",SR,Character,0,657117,One Piece Promotion Cards
OP12-016,To Never Doubt--That Is Power!,0,0,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/649289_200w.jpg,[Main] You may give 2 active DON!! cards to 1 of your [Silvers Rayleigh]: Your opponent cannot activate [Blocker] when the card given these DON!! cards attacks during this turn. [Counter] Up to 1 of your Characters or [Silvers Rayleigh] gains +2000 power during this battle.,C,Event,0,649289,Legacy of the Master Release Event Cards
OP12-017,Color of Observation Haki,0,0,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/649300_200w.jpg,"[Main] You may give 1 active DON!! card to 1 of your [Silvers Rayleigh]: Look at 4 cards from the top of your deck; reveal up to 1 red Event or up to 1 Character card with a cost of 3 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.",UC,Event,0,649300,Legacy of the Master Release Event Cards
OP12-018,Color of the Supreme King Haki (Premium Card Collection -6 assort vol.1-),0,0,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/649708_200w.jpg,"[Counter] Up to 1 of your Characters or [Silvers Rayleigh] gains +2000 power during this battle. Then, you may rest 1 of your DON!! cards. If you do, give your opponent's Leader and all of their Characters 1000 power during this turn.",R,Event,0,649708,One Piece Promotion Cards
OP12-019,Color of Arms Haki,0,0,0,Red,https://tcgplayer-cdn.tcgplayer.com/product/649288_200w.jpg,[Main] You may give 1 active DON!! card to 1 of your [Silvers Rayleigh]: Up to 1 of your Leader or Character cards gains +1000 power during this turn. [Counter] Up to 1 of your Characters or [Silvers Rayleigh] gains +2000 power during this battle.,C,Event,0,649288,Legacy of the Master Release Event Cards
OP12-020,Roronoa Zoro - OP12-020 (Official Playmat Limited Edition Vol.4),0,5000,0,Green,https://tcgplayer-cdn.tcgplayer.com/product/657221_200w.jpg,"[DON!! x3] [Activate: Main] [Once Per Turn] If this Leader battles your opponent's Character during this turn, set this Leader as active. Then, this Leader cannot attack your opponent's Characters with a base cost of 7 or less during this turn.",L,Leader,5,657221,One Piece Promotion Cards
OP12-021,Ipponmatsu,3,0,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/649287_200w.jpg,"If your Leader has the (Slash) attribute and you have 6 or more rested DON!! cards, this Character cannot be rested by your opponent's effects. [Blocker]",C,Character,0,649287,Legacy of the Master Release Event Cards
OP12-022,Inuarashi,6,7000,1000,Green,https://tcgplayer-cdn.tcgplayer.com/product/649286_200w.jpg,[Activate: Main] You may rest this Character: Up to 1 of your opponent's rested Characters with a cost of 5 or less will not become active in your opponent's next Refresh Phase.,C,Character,0,649286,Legacy of the Master Release Event Cards
